"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:31,FALSE,NA,"476438276740755456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikNak_xoxo",464,TRUE,FALSE,NA,NA
"Cute overload of the week! RT:  @mashable GUYS, #SlothWeek is coming. http://t.co/8zyn7yXAhK  http://t.co/Mv8D6KHCQD",FALSE,0,NA,2014-06-10 18:58:30,FALSE,NA,"476438272869400576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kollabora",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:26,FALSE,NA,"476438255332651008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JordanDragi",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:21,FALSE,NA,"476438232398589952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mluizamenin",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:20,FALSE,NA,"476438228619509760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Reblogga",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:17,FALSE,NA,"476438217672364033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","todd_obrien",464,TRUE,FALSE,NA,NA
"Best news Rt: @mashable: GUYS, #SlothWeek is coming. http://t.co/Z8qiDAqacq http://t.co/J3WfzLex7v”",FALSE,0,"mashable",2014-06-10 18:58:17,FALSE,"476436404336361472","476438215373897728","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theskinnybranch",0,FALSE,FALSE,NA,NA
"Yay! RT @mashable: GUYS, #SlothWeek is coming. http://t.co/G1CkuLFFm1 http://t.co/DV0MHREoPI",FALSE,0,NA,2014-06-10 18:58:16,FALSE,NA,"476438213536800768",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Pixel_Slave",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:15,FALSE,NA,"476438208197054464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suetmei",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:10,FALSE,NA,"476438187746013184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paigerh24",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:07,FALSE,NA,"476438174341033984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","javier_fraiz",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:06,FALSE,NA,"476438169614024704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","UberSalesDude",464,TRUE,FALSE,NA,NA
"@simplyPaulaN “@mashable: GUYS, #SlothWeek is coming. http://t.co/CfFOwtdNLl http://t.co/qu3z6QpyU2”",FALSE,0,"simplyPaulaN",2014-06-10 18:58:04,FALSE,NA,"476438162609147904","60783302","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Paige_Nash",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:03,FALSE,NA,"476438159421878272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NMcCay",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:00,FALSE,NA,"476438144402083841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SantiagoReyna22",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:58:00,FALSE,NA,"476438144272048128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Monkeygrrl",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:59,FALSE,NA,"476438143034736640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrettSoz",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:59,FALSE,NA,"476438142703386624",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","MarkWarren5188",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:57,FALSE,NA,"476438134419644416",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","albear",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:55,FALSE,NA,"476438126433697792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","captainjackgirl",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:54,FALSE,NA,"476438121153048576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wired_momma",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:51,FALSE,NA,"476438108465291264",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","VivaLaChloe",464,TRUE,FALSE,NA,NA
"bring on #SlothWeek !!!!!
bring on #SlothWeek !!!!!
bring on #SlothWeek !!!!!",FALSE,0,NA,2014-06-10 18:57:50,FALSE,NA,"476438106015428608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealWeissEffect",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:50,FALSE,NA,"476438102920409088",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ebethazzure85",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:49,FALSE,NA,"476438101402087424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyAirBiz",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:49,FALSE,NA,"476438099913113600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robynpike",464,TRUE,FALSE,NA,NA
"best news of the week so far. (and I had free pizza at work news) RT:@mashable: GUYS, #SlothWeek is coming. http://t.co/TH3PW0H7y6",FALSE,0,NA,2014-06-10 18:57:48,FALSE,NA,"476438097765228544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ihor_Ivan",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:46,FALSE,NA,"476438088689147904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilfeheiko",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:45,FALSE,NA,"476438083559112704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CASTINGgal",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:43,FALSE,NA,"476438075804237824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allies_weeney",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:43,FALSE,NA,"476438075586146304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","yabamena",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:43,FALSE,NA,"476438075359649792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imanmorooka",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/v0dNCZ1qf2 http://t.co/u8micWbe5a” @weavergal28",FALSE,1,"mashable",2014-06-10 18:57:39,FALSE,"476436404336361472","476438059299254272","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kgamelin1",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:39,FALSE,NA,"476438057025933312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","readyaimhireTO",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/hvFEtwEbFd http://t.co/zpul7thLvU”@sarahgriffithh_",FALSE,0,"mashable",2014-06-10 18:57:39,FALSE,"476436404336361472","476438056212246528","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniferJEG",0,FALSE,FALSE,NA,NA
"@marywags15 Stop what you are doing now &amp; peep this. RT @mashable GUYS, #SlothWeek is coming. http://t.co/WtD91SzRDA  http://t.co/GdrSDnWLVI",FALSE,0,"MaryWags15",2014-06-10 18:57:38,FALSE,NA,"476438055394766848","426682632","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JMUswag",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:37,FALSE,NA,"476438049006813184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brittalerickson",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:37,FALSE,NA,"476438048985477121",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RAWMrktgOK",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:35,FALSE,NA,"476438041230589952",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","rogermhal88",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:34,FALSE,NA,"476438038642307072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iiAMM_",464,TRUE,FALSE,NA,NA
"Activo @LuiferJ RT @mashable: GUYS, #SlothWeek is coming. http://t.co/bq4gQHqNWs http://t.co/LNUF09S9cb",FALSE,3,NA,2014-06-10 18:57:34,FALSE,NA,"476438035245322240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Linocc",2,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:33,FALSE,NA,"476438033638518784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wileyccoyote",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:30,FALSE,NA,"476438022339440640",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","LeaCampbell1981",464,TRUE,FALSE,NA,NA
"cc: @IMKristenBell RT @mashable: GUYS, #SlothWeek is coming. http://t.co/c0kONGs6nJ http://t.co/8sHodN8Szz",FALSE,1,NA,2014-06-10 18:57:30,FALSE,NA,"476438020561076224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RaeLynnZiegler",0,FALSE,FALSE,NA,NA
"@DaileyDillon this one's for you: RT: GUYS, #SlothWeek is coming. http://t.co/lHYVDqHqeq via @mashable http://t.co/Pr52oQaQPt",FALSE,0,"DaileyDillon",2014-06-10 18:57:29,FALSE,NA,"476438016743841792","921556086","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kateheiny",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:27,FALSE,NA,"476438007331840001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandersnoblitt",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/XERyAS38IO http://t.co/ApbqmQwAPq” fuck yes!",FALSE,0,"mashable",2014-06-10 18:57:20,FALSE,"476436404336361472","476437978919620609","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nick95861438",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:19,FALSE,NA,"476437974960574464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TheSunKing",464,TRUE,FALSE,NA,NA
"@Sydney_Belbz  ""@mashable: GUYS, #SlothWeek is coming. http://t.co/dJ2ZgNof66 http://t.co/xcvPBDs5rz""",FALSE,1,"Sydney_Belbz",2014-06-10 18:57:19,FALSE,NA,"476437974193025025","446766456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","strydg64",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:14,FALSE,NA,"476437952105439234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaseheavener",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:13,FALSE,NA,"476437946930036736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SethAllenCarlso",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:11,FALSE,NA,"476437940617224192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","javieryearson",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:09,FALSE,NA,"476437932694175746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mady_husaini",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:09,FALSE,NA,"476437929934716928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","divini_bg",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:05,FALSE,NA,"476437913644072962",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","tonymcgregor100",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:04,FALSE,NA,"476437909562986496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tjgoodluck",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:01,FALSE,NA,"476437898590314496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samervir",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:01,FALSE,NA,"476437898573938688",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","johnnyinthesky",464,TRUE,FALSE,NA,NA
"RT @alisonsmythe: Like #sharkweek but cuter RT @mashable: GUYS, #SlothWeek is coming. http://t.co/xmjMiUA5tB http://t.co/FKzzO0Fooq",FALSE,0,NA,2014-06-10 18:57:01,FALSE,NA,"476437897000660992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarryTheArtGuy",1,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:57:00,FALSE,NA,"476437895113211904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dqueezy",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:59,FALSE,NA,"476437892190191616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kelseyosterman",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:57,FALSE,NA,"476437883360792576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoveJBeav",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:56,FALSE,NA,"476437879187460098",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MSkinnerEvents",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/1sYrwN8zLc http://t.co/w334PA6Q5p” @danicamiscisco",FALSE,2,"mashable",2014-06-10 18:56:52,FALSE,"476436404336361472","476437861529419776","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClutchSRT",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:49,FALSE,NA,"476437847772508160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColleenLeahigh",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:48,FALSE,NA,"476437845784403969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","levesque_chris",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:44,FALSE,NA,"476437825962119169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamie_Beech",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/bZshdjKRRi http://t.co/mK9aay1cN1” #sloth",FALSE,1,"mashable",2014-06-10 18:56:40,FALSE,"476436404336361472","476437812556738560","972651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chri5gut",2,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:37,FALSE,NA,"476437798141321216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anneejohnson9",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:36,FALSE,NA,"476437794760716288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikaelaDeigh",464,TRUE,FALSE,NA,NA
"RT @joycereingold: This one's for you, @VPM! MT @mashable GUYS, #SlothWeek is coming. http://t.co/nX1Yc2ihVy  http://t.co/p6oUUtzwe4",FALSE,0,NA,2014-06-10 18:56:36,FALSE,NA,"476437791945916419",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SchanelCPA",2,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:32,FALSE,NA,"476437778196996096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cortmicah",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:27,FALSE,NA,"476437757448175617",NA,"<a href=""https://twitter.com/HITECNews"" rel=""nofollow"">MyRT App</a>","HITECNews",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:27,FALSE,NA,"476437754696306689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KariWinfield1",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:23,FALSE,NA,"476437737294557184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aliwv2nj",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:18,FALSE,NA,"476437717610668032",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","troyditerran91",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:15,FALSE,NA,"476437706122076160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kristeniem",464,TRUE,FALSE,NA,NA
"MT @tweetsbyem : @DiscoveryComm: To @Animalists! RT @mashable: GUYS, #SlothWeek is coming. http://t.co/8lq1F9piP6 http://t.co/uO17rIwTBy”",FALSE,0,NA,2014-06-10 18:56:14,FALSE,NA,"476437703224217601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wired_momma",1,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:14,FALSE,NA,"476437701269655552",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","tamarabruck86",464,TRUE,FALSE,NA,NA
"“@mashable: GUYS, #SlothWeek is coming. http://t.co/ReCVroQg6o http://t.co/Fvhdo0QfMU” @stonesauce7 lolllll",FALSE,2,"mashable",2014-06-10 18:56:13,FALSE,"476436404336361472","476437696936943617","972651","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","melissabromley",0,FALSE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:56:07,FALSE,NA,"476437671795888129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthSTEM",464,TRUE,FALSE,NA,NA
"RT @mashable: GUYS, #SlothWeek is coming. http://t.co/HzHeJ8Oizt http://t.co/kB5illc4Jg",FALSE,0,NA,2014-06-10 18:55:54,FALSE,NA,"476437619652300800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karen1202",464,TRUE,FALSE,NA,NA
